step,split,metric,value
1,train,loss,1.8219705426086814
1,train,lr,0.00027828152422874257
1,train,loss_binding,2.511718316603515
1,train,loss_binding_affinity_probe,4.033846566232584
1,train,loss_binding_assay_panel,1.4080453555462724
1,train,loss_binding_ec50,1.8554940830937185
1,train,loss_binding_ic50,2.4422565536983942
1,train,loss_binding_kd,3.117890466991653
1,train,loss_consistency_binding_orthogonality,0.000134209071648464
1,train,loss_elution,0.04076777276782629
1,train,loss_elution_mil_sparsity,0.009383009541464054
1,train,loss_excision_condition_panel,0.06115282435389437
1,train,loss_foreignness,0.6306037129992146
1,train,loss_koff,3.2322840690612793
1,train,loss_mhc_a_fine_type,0.6336894672900691
1,train,loss_mhc_b_fine_type,0.4832506987692441
1,train,loss_mhc_class,0.15174905387822823
1,train,loss_mhc_species,0.6324658124881276
1,train,loss_ms,0.04076777276782629
1,train,loss_ms_mil_sparsity,0.009383009541464054
1,train,loss_presentation,0.045187882825503345
1,train,loss_presentation_mil_contrastive,0.03247625557103952
1,train,loss_presentation_mil_sparsity,0.00930035776869094
1,train,loss_species_of_origin,1.0395659374988686
1,train,loss_t_half,6.3872853537737315
1,train,loss_tm,0.7941914960657331
1,train,batch_binding_max_allele_fraction,1.0
1,train,batch_binding_samples,113.85593220338983
1,train,batch_binding_unique_alleles,1.0
1,train,batch_binding_unique_mhc_classes,1.0
1,train,batch_binding_unique_species,1.0
1,train,batch_max_allele_fraction,0.8836538641817909
1,train,batch_max_mhc_class_fraction,1.0
1,train,batch_max_species_fraction,1.0
1,train,batch_supervised_weight_binding,0.07648465429464012
1,train,batch_supervised_weight_binding_affinity_probe,0.07648465429464012
1,train,batch_supervised_weight_binding_assay_panel,0.07648465429464012
1,train,batch_supervised_weight_binding_ec50,0.07397906301824224
1,train,batch_supervised_weight_binding_ic50,0.07648465429464012
1,train,batch_supervised_weight_binding_kd,0.07638863169676856
1,train,batch_supervised_weight_elution,0.07648465429464012
1,train,batch_supervised_weight_excision_condition_panel,0.07648465429464012
1,train,batch_supervised_weight_foreignness,0.07648465429464012
1,train,batch_supervised_weight_koff,0.06944444444444445
1,train,batch_supervised_weight_mhc_a_fine_type,0.007648465429464005
1,train,batch_supervised_weight_mhc_b_fine_type,0.007648465429464005
1,train,batch_supervised_weight_mhc_class,0.007648465429464005
1,train,batch_supervised_weight_mhc_species,0.007648465429464005
1,train,batch_supervised_weight_ms,0.07648465429464012
1,train,batch_supervised_weight_presentation,0.07648465429464012
1,train,batch_supervised_weight_species_of_origin,0.07648465429464012
1,train,batch_supervised_weight_t_half,0.07648465429464012
1,train,batch_supervised_weight_tm,0.0708578320518619
1,train,batch_support_binding,113.85593220338983
1,train,batch_support_binding_affinity_probe,113.85593220338983
1,train,batch_support_binding_ec50,1.6111111111111112
1,train,batch_support_binding_ic50,52.6271186440678
1,train,batch_support_binding_kd,7.564102564102564
1,train,batch_support_foreignness,239.25423728813558
1,train,batch_support_koff,1.0
1,train,batch_support_mhc_a_fine_type,255.74576271186442
1,train,batch_support_mhc_b_fine_type,255.74576271186442
1,train,batch_support_mhc_class,255.74576271186442
1,train,batch_support_mhc_species,255.74576271186442
1,train,batch_support_species_of_origin,239.25423728813558
1,train,batch_support_t_half,6.627118644067797
1,train,batch_support_tm,1.0
1,train,batch_unique_alleles,2.0
1,train,batch_unique_mhc_classes,1.0
1,train,batch_unique_species,1.0
1,train,out_apc_cell_type_context_vec_mean,-0.010885765523476115
1,train,out_apc_cell_type_context_vec_var,0.010512603644155344
1,train,out_assays_EC50_nM_mean,3.3041487255338895
1,train,out_assays_EC50_nM_var,0.021699473323802152
1,train,out_assays_IC50_nM_mean,2.820869363970676
1,train,out_assays_IC50_nM_var,0.014287621439430272
1,train,out_assays_KD_nM_mean,2.7600040092306624
1,train,out_assays_KD_nM_var,0.013737389489783786
1,train,out_assays_KD_proxy_ec50_nM_mean,2.7600040092306624
