step,split,metric,value
1,train,loss,1.7448482240660717
1,train,lr,0.00027828152422874257
1,train,loss_binding,2.6195765178082353
1,train,loss_binding_affinity_probe,4.393144099389092
1,train,loss_binding_assay_panel,1.387638284998425
1,train,loss_binding_ec50,1.8393685703861042
1,train,loss_binding_ic50,2.5100010734493448
1,train,loss_binding_kd,3.1174458022844993
1,train,loss_consistency_binding_orthogonality,0.00022194690803698286
1,train,loss_elution,0.01094432901910561
1,train,loss_elution_mil_sparsity,0.009458891944801909
1,train,loss_excision_condition_panel,0.042072610620380146
1,train,loss_foreignness,0.6391967949220689
1,train,loss_koff,8.929006278514862
1,train,loss_mhc_a_fine_type,0.5787975860412343
1,train,loss_mhc_b_fine_type,0.5290189168842162
1,train,loss_mhc_class,0.2061816945267418
1,train,loss_mhc_species,0.7603966344968748
1,train,loss_ms,0.01094432901910561
1,train,loss_ms_mil_sparsity,0.009458891944801909
1,train,loss_presentation,0.03031012907198046
1,train,loss_presentation_mil_contrastive,0.034966218744017875
1,train,loss_presentation_mil_sparsity,0.009332701133690396
1,train,loss_species_of_origin,1.0290893791085582
1,train,loss_t_half,4.747212801444328
1,train,loss_tm,1.427573412656784
1,train,batch_binding_max_allele_fraction,1.0
1,train,batch_binding_samples,112.72881355932203
1,train,batch_binding_unique_alleles,1.0
1,train,batch_binding_unique_mhc_classes,1.0
1,train,batch_binding_unique_species,1.0
1,train,batch_max_allele_fraction,0.8822503210776961
1,train,batch_max_mhc_class_fraction,1.0
1,train,batch_max_species_fraction,1.0
1,train,batch_supervised_weight_binding,0.07647570648670274
1,train,batch_supervised_weight_binding_affinity_probe,0.07647570648670274
1,train,batch_supervised_weight_binding_assay_panel,0.07647570648670274
1,train,batch_supervised_weight_binding_ec50,0.07396993903720844
1,train,batch_supervised_weight_binding_ic50,0.07647570648670274
1,train,batch_supervised_weight_binding_kd,0.07647570648670274
1,train,batch_supervised_weight_elution,0.07647570648670274
1,train,batch_supervised_weight_excision_condition_panel,0.07647570648670274
1,train,batch_supervised_weight_foreignness,0.07647570648670274
1,train,batch_supervised_weight_koff,0.07203565505804313
1,train,batch_supervised_weight_mhc_a_fine_type,0.007647570648670267
1,train,batch_supervised_weight_mhc_b_fine_type,0.007647570648670267
1,train,batch_supervised_weight_mhc_class,0.007647570648670267
1,train,batch_supervised_weight_mhc_species,0.007647570648670267
1,train,batch_supervised_weight_ms,0.07647570648670274
1,train,batch_supervised_weight_presentation,0.07647570648670274
1,train,batch_supervised_weight_species_of_origin,0.07647570648670274
1,train,batch_supervised_weight_t_half,0.07647570648670274
1,train,batch_supervised_weight_tm,0.0704809286898839
1,train,batch_support_binding,112.72881355932203
1,train,batch_support_binding_affinity_probe,112.72881355932203
1,train,batch_support_binding_ec50,1.732394366197183
1,train,batch_support_binding_ic50,51.91525423728814
1,train,batch_support_binding_kd,7.508474576271187
1,train,batch_support_foreignness,239.5
1,train,batch_support_koff,1.0
1,train,batch_support_mhc_a_fine_type,255.74576271186442
1,train,batch_support_mhc_b_fine_type,255.74576271186442
1,train,batch_support_mhc_class,255.74576271186442
1,train,batch_support_mhc_species,255.74576271186442
1,train,batch_support_species_of_origin,239.5
1,train,batch_support_t_half,6.516949152542373
1,train,batch_support_tm,1.0
1,train,batch_unique_alleles,2.0
1,train,batch_unique_mhc_classes,1.0
1,train,batch_unique_species,1.0
1,train,out_apc_cell_type_context_vec_mean,-0.006671601673588157
1,train,out_apc_cell_type_context_vec_var,0.010186383319166253
1,train,out_assays_EC50_nM_mean,3.445221096782361
1,train,out_assays_EC50_nM_var,0.08312672022083908
1,train,out_assays_IC50_nM_mean,2.598263923394478
1,train,out_assays_IC50_nM_var,0.02346102238590316
1,train,out_assays_KD_nM_mean,2.856109553474491
1,train,out_assays_KD_nM_var,0.0507638876735069
1,train,out_assays_KD_proxy_ec50_nM_mean,2.856109553474491
1,train,out_assays_KD_proxy_ec50_nM_var,0.0507638876735069
1,train,out_assays_KD_proxy_ic50_nM_mean,2.856109553474491
1,train,out_assays_KD_proxy_ic50_nM_var,0.0507638876735069
