step,split,metric,value
1,train,loss,1.5579756051219402
1,train,lr,0.0001761157833238147
1,train,loss_binding,1.5600167859789407
1,train,loss_binding_affinity_probe,1.795676973817091
1,train,loss_binding_contrastive,0.6045765778983729
1,train,loss_binding_ec50,0.6367823723326628
1,train,loss_binding_ic50,1.8772236745275166
1,train,loss_binding_kd,1.903747202802728
1,train,loss_consistency_binding_orthogonality,7.536235068257353e-05
1,train,loss_elution,0.0068046908014517795
1,train,loss_elution_mil_sparsity,0.00681877926771124
1,train,loss_excision,0.10541367507642883
1,train,loss_foreignness,0.5741769245787011
1,train,loss_immunogenicity,0.007467543484431555
1,train,loss_koff,0.39311449581835306
1,train,loss_kon,2.5988381998199217
1,train,loss_mhc_a_fine_type,0.12266460337277522
1,train,loss_mhc_b_fine_type,0.09813290284375771
1,train,loss_mhc_class,0.01446895198374185
1,train,loss_mhc_species,0.1785399545747735
1,train,loss_ms,0.0068046908014517795
1,train,loss_ms_detectability,0.6353263499003698
1,train,loss_ms_mil_sparsity,0.00681877926771124
1,train,loss_presentation,0.011497135139605768
1,train,loss_presentation_mil_contrastive,0.00683358045104275
1,train,loss_presentation_mil_sparsity,0.006809646216507516
1,train,loss_species_of_origin,0.9798419212370368
1,train,loss_t_half,10.498464845860806
1,train,loss_tcell,0.026498562349341913
1,train,loss_tcell_assay_method,0.27114141114995977
1,train,loss_tcell_assay_readout,0.3251519450322703
1,train,loss_tcell_culture_context,0.26572564224220124
1,train,loss_tcell_peptide_format,0.20531120194136948
1,train,loss_tcell_stim_context,0.20045590612035966
1,train,loss_tm,0.47184597472477474
1,train,batch_max_allele_fraction,0.02481876583957064
1,train,batch_max_mhc_class_fraction,0.6522440326466732
1,train,batch_max_species_fraction,0.4183922373993034
1,train,batch_supervised_weight_binding,0.04577128062740714
1,train,batch_supervised_weight_binding_affinity_probe,0.04577128062740714
1,train,batch_supervised_weight_binding_ec50,0.0457251232305326
1,train,batch_supervised_weight_binding_ic50,0.04570574636549493
1,train,batch_supervised_weight_binding_kd,0.04577128062740714
1,train,batch_supervised_weight_elution,0.04577128062740714
1,train,batch_supervised_weight_excision,0.04577128062740714
1,train,batch_supervised_weight_foreignness,0.04577128062740714
1,train,batch_supervised_weight_immunogenicity,0.04577128062740714
1,train,batch_supervised_weight_koff,0.04575751679517236
1,train,batch_supervised_weight_kon,0.04578475771313442
1,train,batch_supervised_weight_mhc_a_fine_type,0.0045771280627406
1,train,batch_supervised_weight_mhc_b_fine_type,0.0045771280627406
1,train,batch_supervised_weight_mhc_class,0.0045771280627406
1,train,batch_supervised_weight_mhc_species,0.0045771280627406
1,train,batch_supervised_weight_ms,0.04577128062740714
1,train,batch_supervised_weight_ms_detectability,0.02288564031370357
1,train,batch_supervised_weight_presentation,0.04577128062740714
1,train,batch_supervised_weight_species_of_origin,0.04577128062740714
1,train,batch_supervised_weight_t_half,0.04577128062740714
1,train,batch_supervised_weight_tcell,0.04577128062740714
1,train,batch_supervised_weight_tcell_assay_method,0.04577128062740714
1,train,batch_supervised_weight_tcell_assay_readout,0.04577128062740714
1,train,batch_supervised_weight_tcell_culture_context,0.04577128062740714
1,train,batch_supervised_weight_tcell_peptide_format,0.04577128062740714
1,train,batch_supervised_weight_tcell_stim_context,0.04577128062740714
1,train,batch_supervised_weight_tm,0.04577128062740714
1,train,batch_support_binding,41.0
1,train,batch_support_binding_affinity_probe,41.0
1,train,batch_support_binding_ec50,1.158371040723982
1,train,batch_support_binding_ic50,3.1718036529680367
1,train,batch_support_binding_kd,6.0
1,train,batch_support_excision,50.11855955678671
1,train,batch_support_foreignness,44.053739612188366
1,train,batch_support_immunogenicity,8.0
1,train,batch_support_koff,1.0
1,train,batch_support_kon,1.0
1,train,batch_support_mhc_a_fine_type,94.0
1,train,batch_support_mhc_b_fine_type,94.0
1,train,batch_support_mhc_class,94.0
1,train,batch_support_mhc_species,72.40664819944598
1,train,batch_support_ms_detectability,24.995013850415514
1,train,batch_support_species_of_origin,44.053739612188366
1,train,batch_support_t_half,3.5844875346260388
1,train,batch_support_tcell,8.0
1,train,batch_support_tcell_assay_method,8.0
1,train,batch_support_tcell_assay_readout,8.0
1,train,batch_support_tcell_culture_context,8.0
1,train,batch_support_tcell_peptide_format,8.0
1,train,batch_support_tcell_stim_context,8.0
1,train,batch_support_tm,1.4155124653739612
1,train,batch_unique_alleles,89.87368421052632
1,train,batch_unique_mhc_classes,2.0
1,train,batch_unique_species,6.982825484764543
1,train,out_apc_cell_type_context_vec_mean,0.002061584130529517
1,train,out_apc_cell_type_context_vec_var,0.020601707333157103
1,train,out_assays_EC50_nM_mean,3.694258741328591
1,train,out_assays_EC50_nM_var,0.22686865291647856
1,train,out_assays_IC50_nM_mean,3.677367627587675
1,train,out_assays_IC50_nM_var,0.4399551347789414
1,train,out_assays_KD_nM_mean,3.690513725558146
1,train,out_assays_KD_nM_var,0.9374700222983814
1,train,out_assays_KD_proxy_ec50_nM_mean,3.690513725558146
1,train,out_assays_KD_proxy_ec50_nM_var,0.9374700222983814
1,train,out_assays_KD_proxy_ic50_nM_mean,3.690513725558146
1,train,out_assays_KD_proxy_ic50_nM_var,0.9374700222983814
1,train,out_assays_Tm_mean,0.12207507970729176
1,train,out_assays_Tm_var,0.015382989130808116
1,train,out_assays_koff_mean,-3.190407328366707
1,train,out_assays_koff_var,0.9394108666172845
1,train,out_assays_kon_mean,-2.044657056834394
1,train,out_assays_kon_var,15.708694737266951
1,train,out_assays_t_half_mean,1.2945985775046216
1,train,out_assays_t_half_var,0.8205393468571563
1,train,out_binding_affinity_probe_kd_mean,4.180321588228944
1,train,out_binding_affinity_probe_kd_raw_mean,4.217264401412071
1,train,out_binding_affinity_probe_kd_raw_var,1.311384785797194
1,train,out_binding_affinity_probe_kd_var,1.2494501822173383
1,train,out_binding_affinity_score_mean,4.180321588228944
1,train,out_binding_affinity_score_raw_mean,4.217264401412071
1,train,out_binding_affinity_score_raw_var,1.311384785797194
1,train,out_binding_affinity_score_var,1.2494501822173383
1,train,out_binding_assay_context_vec_mean,0.0
1,train,out_binding_assay_context_vec_var,0.0
1,train,out_binding_base_logit_mean,-2.8329818863039864
1,train,out_binding_base_logit_prob_mean,0.24373435664952958
1,train,out_binding_base_logit_prob_var,0.1048680015389696
1,train,out_binding_base_logit_var,7.652816705335282
1,train,out_binding_class1_logit_mean,-2.0282741650195995
1,train,out_binding_class1_logit_prob_mean,0.2927136545077255
1,train,out_binding_class1_logit_prob_var,0.13773886363922988
1,train,out_binding_class1_logit_var,7.652816701664943
1,train,out_binding_class1_prob_mean,0.2927136545077255
1,train,out_binding_class1_prob_var,0.13773886363922988
1,train,out_binding_class2_logit_mean,-3.633145662969871
